1.35,0.12074
1.36,0.12084
1.37,0.12096
1.38,0.12111
1.39,0.12128
1.4,0.12145
1.41,0.12163
1.42,0.12179
1.43,0.12192
1.44,0.12201
1.45,0.12207
1.46,0.12209
1.47,0.12209
1.48,0.12208
1.49,0.12205
1.5,0.122
1.51,0.12195
1.52,0.1219
1.53,0.12181
1.54,0.1217
1.55,0.12157
1.56,0.12146
1.57,0.12137
1.58,0.12132
1.59,0.1213
1.6,0.1213
1.61,0.1213
1.62,0.12134
1.63,0.12142
1.64,0.12152
1.65,0.12163
1.66,0.12172
1.67,0.12178
1.68,0.12182
1.69,0.12187
1.7,0.12191
1.71,0.12192
1.72,0.12188
1.73,0.1218
1.74,0.12171
1.75,0.12163
1.76,0.12157
1.77,0.12153
1.78,0.1215
1.79,0.12146
1.8,0.12142
1.81,0.12137
1.82,0.12135
1.83,0.12137
1.84,0.12144
1.85,0.12152
1.86,0.12162
1.87,0.12174
1.88,0.12186
1.89,0.12196
1.9,0.12205
1.91,0.12212
1.92,0.12214
1.93,0.12213
1.94,0.12211
1.95,0.12209
1.96,0.12206
1.97,0.12202
1.98,0.12197
1.99,0.1219
2,0.12185
2.01,0.12182
2.02,0.1218
2.03,0.12177
2.04,0.12175
2.05,0.12174
2.06,0.12174
2.07,0.12177
2.08,0.12181
2.09,0.12187
2.1,0.12193
2.11,0.12201
2.12,0.12209
2.13,0.12215
2.14,0.12218
2.15,0.12219
2.16,0.12219
2.17,0.12216
2.18,0.12211
2.19,0.12204
2.2,0.12196
2.21,0.12186
2.22,0.12177
2.23,0.12168
2.24,0.12159
2.25,0.12152
2.26,0.12149
2.27,0.12149
2.28,0.1215
2.29,0.12153
2.3,0.12157
2.31,0.12162
2.32,0.1217
2.33,0.12179
2.34,0.12185
2.35,0.1219
2.36,0.12196
2.37,0.12203
2.38,0.12208
2.39,0.12212
2.4,0.12212
2.41,0.1221
2.42,0.12205
2.43,0.12199
2.44,0.12194
2.45,0.12188
2.46,0.12182
2.47,0.12177
2.48,0.12173
2.49,0.12169
2.5,0.12167
2.51,0.12165
2.52,0.12163
2.53,0.12163
2.54,0.12164
2.55,0.12165
2.56,0.12165
2.57,0.12166
2.58,0.12167
2.59,0.12167
2.6,0.12169
2.61,0.12172
2.62,0.12173
2.63,0.12172
2.64,0.12168
2.65,0.12161
2.66,0.12153
2.67,0.12149
2.68,0.12148
2.69,0.12148
2.7,0.12147
2.71,0.12146
2.72,0.12145
2.73,0.12144
2.74,0.12144
2.75,0.12144
2.76,0.12142
2.77,0.12142
2.78,0.12144
2.79,0.12147
2.8,0.12149
2.81,0.12148
2.82,0.12145
2.83,0.12141
2.84,0.12137
2.85,0.12133
2.86,0.12127
2.87,0.12122
2.88,0.12118
2.89,0.12116
2.9,0.12115
2.91,0.12114
2.92,0.12115
2.93,0.12118
2.94,0.12122
2.95,0.12129
2.96,0.12136
2.97,0.1214
2.98,0.12143
2.99,0.12144
3,0.12145
3.01,0.12143
3.02,0.1214
3.03,0.12134
3.04,0.12127
3.05,0.1212
3.06,0.12114
3.07,0.12109
3.08,0.12103
3.09,0.12098
3.1,0.12094
3.11,0.1209
3.12,0.1209
3.13,0.12091
3.14,0.12093
3.15,0.12093
3.16,0.12094
3.17,0.12094
3.18,0.12094
3.19,0.12094
3.2,0.12096
3.21,0.121
3.22,0.12103
3.23,0.12105
3.24,0.12106
3.25,0.12103
3.26,0.12099
3.27,0.12096
3.28,0.12094
3.29,0.12094
3.3,0.12094
3.31,0.12093
3.32,0.1209
3.33,0.12089
3.34,0.12092
3.35,0.12097
3.36,0.12101
3.37,0.12104
3.38,0.12106
3.39,0.12107
3.4,0.12109
3.41,0.1211
3.42,0.12108
3.43,0.12103
3.44,0.12099
3.45,0.12096
3.46,0.12093
3.47,0.12088
3.48,0.12084
3.49,0.12081
3.5,0.12079
3.51,0.12078
3.52,0.12079
3.53,0.12082
3.54,0.12086
3.55,0.12088
3.56,0.12088
3.57,0.12086
3.58,0.12086
3.59,0.12085
3.6,0.12082
3.61,0.12078
3.62,0.12073
3.63,0.12069
3.64,0.12065
3.65,0.12063
3.66,0.12061
3.67,0.12057
3.68,0.12054
3.69,0.12054
3.7,0.12055
3.71,0.12054
3.72,0.12053
3.73,0.12054
3.74,0.12057
3.75,0.12062
3.76,0.12069
3.77,0.12077
3.78,0.12083
3.79,0.12089
3.8,0.12094
3.81,0.12098
3.82,0.121
3.83,0.12101
3.84,0.121
3.85,0.12098
3.86,0.12095
3.87,0.12091
3.88,0.12088
3.89,0.12086
3.9,0.12085
3.91,0.12085
3.92,0.12086
3.93,0.12089
3.94,0.12093
3.95,0.12098
3.96,0.12103
3.97,0.12108
3.98,0.12109
3.99,0.12109
4,0.12109
4.01,0.12109
4.02,0.1211
4.03,0.1211
4.04,0.12108
4.05,0.12102
4.06,0.12092
4.07,0.12084
4.08,0.1208
4.09,0.12079
4.1,0.12082
4.11,0.12086
4.12,0.12091
4.13,0.12097
4.14,0.12107
4.15,0.1212
4.16,0.1213
4.17,0.12138
4.18,0.12143
4.19,0.12144
4.2,0.12142
4.21,0.12137
4.22,0.12131
4.23,0.12121
4.24,0.12111
4.25,0.12103
4.26,0.12096
4.27,0.12091
4.28,0.12088
4.29,0.12086
4.3,0.12084
4.31,0.12083
4.32,0.12084
4.33,0.12087
4.34,0.12092
4.35,0.12098
4.36,0.12104
4.37,0.12108
4.38,0.12111
4.39,0.12112
4.4,0.12111
4.41,0.12108
4.42,0.12105
4.43,0.12103
4.44,0.12099
4.45,0.12094
4.46,0.12088
4.47,0.12082
4.48,0.12076
4.49,0.1207
4.5,0.12064
4.51,0.12059
4.52,0.12054
4.53,0.1205
4.54,0.12045
4.55,0.1204
4.56,0.12035
4.57,0.12029
4.58,0.12023
4.59,0.12017
4.6,0.12013
4.61,0.12008
4.62,0.12004
4.63,0.12
4.64,0.11997
4.65,0.11994
4.66,0.11993
4.67,0.11994
4.68,0.11996
4.69,0.12
4.7,0.12006
4.71,0.12014
4.72,0.12024
4.73,0.12034
4.74,0.12043
4.75,0.12048
4.76,0.12052
4.77,0.12055
4.78,0.12057
4.79,0.12055
4.8,0.12051
4.81,0.12047
4.82,0.12041
4.83,0.12034
4.84,0.12028
4.85,0.12023
4.86,0.12019
4.87,0.12016
4.88,0.12015
4.89,0.12016
4.9,0.12018
4.91,0.12023
4.92,0.12031
4.93,0.12038
4.94,0.12046
4.95,0.12052
4.96,0.12057
4.97,0.12058
4.98,0.12057
4.99,0.12054
5,0.1205
5.01,0.12047
5.02,0.12044
5.03,0.1204
5.04,0.12036
5.05,0.12033
5.06,0.12034
5.07,0.12037
5.08,0.12043
5.09,0.12051
5.1,0.12061
5.11,0.12073
5.12,0.12086
5.13,0.121
5.14,0.12114
5.15,0.12128
5.16,0.1214
5.17,0.12147
5.18,0.12149
5.19,0.12149
5.2,0.12147
5.21,0.12143
5.22,0.12139
5.23,0.12136
5.24,0.12134
5.25,0.12132
5.26,0.12133
5.27,0.12136
5.28,0.12143
5.29,0.12154
5.3,0.12169
5.31,0.12185
5.32,0.12202
5.33,0.1222
5.34,0.12235
5.35,0.12244
5.36,0.12251
5.37,0.12254
5.38,0.12253
5.39,0.12246
5.4,0.12235
5.41,0.12221
5.42,0.12204
5.43,0.12188
5.44,0.12174
5.45,0.12163
5.46,0.12157
5.47,0.12155
5.48,0.12156
5.49,0.12159
5.5,0.12164
5.51,0.12172
5.52,0.1218
5.53,0.12189
5.54,0.12199
5.55,0.12207
5.56,0.12211
5.57,0.12211
5.58,0.12209
5.59,0.12204
5.6,0.12196
5.61,0.12185
5.62,0.12171
5.63,0.12155
5.64,0.12139
5.65,0.12125
5.66,0.12116
5.67,0.12112
5.68,0.12114
5.69,0.1212
5.7,0.12129
5.71,0.12141
5.72,0.12153
5.73,0.12163
5.74,0.12172
5.75,0.12181
5.76,0.12186
5.77,0.12188
5.78,0.12184
5.79,0.12177
5.8,0.12165
5.81,0.12152
5.82,0.12138
5.83,0.12124
5.84,0.12111
5.85,0.12101
5.86,0.12094
5.87,0.1209
5.88,0.12089
5.89,0.12091
5.9,0.12097
5.91,0.12105
5.92,0.12116
5.93,0.12127
5.94,0.12137
5.95,0.12146
5.96,0.12154
5.97,0.1216
5.98,0.12162
5.99,0.12163
6,0.12159
6.01,0.12148
6.02,0.12133
6.03,0.1212
6.04,0.1211
6.05,0.12103
6.06,0.12099
6.07,0.12097
6.08,0.12097
6.09,0.12098
6.1,0.121
6.11,0.12105
6.12,0.12113
6.13,0.12122
6.14,0.12133
6.15,0.12142
6.16,0.1215
6.17,0.12158
6.18,0.12165
6.19,0.12169
6.2,0.12172
6.21,0.12173
6.22,0.12172
6.23,0.12168
6.24,0.12162
6.25,0.12154
6.26,0.12144
6.27,0.12136
6.28,0.12129
6.29,0.12123
6.3,0.12119
6.31,0.12117
6.32,0.1212
6.33,0.12125
6.34,0.12135
6.35,0.12148
6.36,0.12162
6.37,0.12175
6.38,0.12187
6.39,0.12195
6.4,0.122
6.41,0.122
6.42,0.12199
6.43,0.12196
6.44,0.12192
6.45,0.12188
6.46,0.12184
6.47,0.12179
6.48,0.12174
6.49,0.12167
6.5,0.12158
6.51,0.12149
6.52,0.12142
6.53,0.12139
6.54,0.12136
6.55,0.12135
6.56,0.12134
6.57,0.12135
6.58,0.12139
6.59,0.12146
6.6,0.12154
6.61,0.1216
6.62,0.12164
6.63,0.12164
6.64,0.12162
6.65,0.12157
6.66,0.12151
6.67,0.12144
6.68,0.12136
6.69,0.12129
6.7,0.12122
6.71,0.12115
6.72,0.1211
6.73,0.12106
6.74,0.12102
6.75,0.12098
6.76,0.12097
6.77,0.12099
6.78,0.12104
6.79,0.12111
6.8,0.12119
6.81,0.12126
6.82,0.12132
6.83,0.12139
6.84,0.12148
6.85,0.12157
6.86,0.12164
6.87,0.1217
6.88,0.12174
6.89,0.12176
6.9,0.12178
6.91,0.12179
6.92,0.12179
6.93,0.12177
6.94,0.12172
6.95,0.12167
6.96,0.12163
6.97,0.12162
6.98,0.12161
6.99,0.1216
7,0.12159
7.01,0.12159
7.02,0.12159
7.03,0.12157
7.04,0.12157
7.05,0.12158
7.06,0.1216
7.07,0.12162
7.08,0.12165
7.09,0.12168
7.1,0.12169
7.11,0.12172
7.12,0.12175
7.13,0.12177
7.14,0.12179
7.15,0.12181
7.16,0.12181
7.17,0.12181
7.18,0.12182
7.19,0.12185
7.2,0.12188
7.21,0.12191
7.22,0.12193
7.23,0.12196
7.24,0.12198
7.25,0.122
7.26,0.12204
7.27,0.12209
7.28,0.12215
7.29,0.12221
7.3,0.12225
7.31,0.12226
7.32,0.12228
7.33,0.12231
7.34,0.12236
7.35,0.12241
7.36,0.12245
7.37,0.12249
7.38,0.12251
7.39,0.12253
7.4,0.12254
7.41,0.12254
7.42,0.12254
7.43,0.12252
7.44,0.12248
7.45,0.12244
7.46,0.12242
7.47,0.12243
7.48,0.12243
7.49,0.12242
7.5,0.12241
7.51,0.12238
7.52,0.12234
7.53,0.12232
7.54,0.12232
7.55,0.12233
7.56,0.12235
7.57,0.1224
7.58,0.12249
7.59,0.12258
7.6,0.12265
7.61,0.12269
7.62,0.12266
7.63,0.12262
7.64,0.12259
7.65,0.12257
7.66,0.12255
7.67,0.12252
7.68,0.1225
7.69,0.12247
7.7,0.12246
7.71,0.12245
7.72,0.12246
7.73,0.12248
7.74,0.12252
7.75,0.12256
7.76,0.12259
7.77,0.12262
7.78,0.12266
7.79,0.12271
7.8,0.12276
7.81,0.12282
7.82,0.12289
7.83,0.12296
7.84,0.12302
7.85,0.12308
7.86,0.12312
7.87,0.12311
7.88,0.1231
7.89,0.1231
7.9,0.12312
7.91,0.12316
7.92,0.12321
7.93,0.12323
7.94,0.12324
7.95,0.12323
7.96,0.12323
7.97,0.1232
7.98,0.12316
7.99,0.12312
8,0.12311
8.01,0.12312
8.02,0.12315
8.03,0.12319
8.04,0.1232
8.05,0.12322
8.06,0.12328
8.07,0.12336
8.08,0.12345
8.09,0.12352
8.1,0.12354
8.11,0.12353
8.12,0.12354
8.13,0.1236
8.14,0.12369
8.15,0.12378
8.16,0.12385
8.17,0.12388
8.18,0.12386
8.19,0.12382
8.2,0.12378
8.21,0.12373
8.22,0.12366
8.23,0.12359
8.24,0.12352
8.25,0.12345
8.26,0.12341
8.27,0.12339
8.28,0.1234
8.29,0.12342
8.3,0.12346
8.31,0.1235
8.32,0.12353
8.33,0.12357
8.34,0.12361
8.35,0.12364
8.36,0.12365
8.37,0.12364
8.38,0.12363
8.39,0.12362
8.4,0.12363
8.41,0.12364
8.42,0.12364
8.43,0.12363
8.44,0.12362
8.45,0.12363
8.46,0.12361
8.47,0.12357
8.48,0.12354
8.49,0.1235
8.5,0.12346
8.51,0.12342
8.52,0.12339
8.53,0.12336
8.54,0.12332
8.55,0.12329
8.56,0.12325
8.57,0.12322
8.58,0.12321
8.59,0.12324
8.6,0.12327
8.61,0.12329
8.62,0.12329
8.63,0.12325
8.64,0.1232
8.65,0.12316
8.66,0.12314
8.67,0.12309
8.68,0.12305
8.69,0.12303
8.7,0.12302
8.71,0.12299
8.72,0.12298
8.73,0.12299
8.74,0.12304
8.75,0.12311
8.76,0.12318
8.77,0.1232
8.78,0.12318
8.79,0.12316
8.8,0.12317
8.81,0.12318
8.82,0.12319
8.83,0.1232
8.84,0.12319
8.85,0.12314
8.86,0.12309
8.87,0.12304
8.88,0.12299
8.89,0.12296
8.9,0.12295
8.91,0.12293
8.92,0.1229
8.93,0.12289
8.94,0.12289
8.95,0.12288
8.96,0.12287
8.97,0.12287
8.98,0.12286
8.99,0.12285
9,0.12287
9.01,0.12287
9.02,0.12286
9.03,0.12285
9.04,0.12285
9.05,0.12284
9.06,0.12279
9.07,0.12272
9.08,0.12264
9.09,0.12257
9.1,0.12252
9.11,0.12249
9.12,0.12245
9.13,0.1224
9.14,0.12236
9.15,0.12232
9.16,0.1223
9.17,0.12229
9.18,0.1223
9.19,0.1223
9.2,0.12228
9.21,0.12226
9.22,0.12226
9.23,0.12226
9.24,0.12224
9.25,0.12222
9.26,0.12219
9.27,0.12216
9.28,0.12214
9.29,0.12213
9.3,0.12211
9.31,0.12209
9.32,0.12208
9.33,0.12207
9.34,0.12206
9.35,0.12207
9.36,0.12207
9.37,0.12208
9.38,0.12209
9.39,0.12209
9.4,0.12208
9.41,0.12205
9.42,0.12203
9.43,0.12201
9.44,0.122
9.45,0.12199
9.46,0.12198
9.47,0.12195
9.48,0.1219
9.49,0.12186
9.5,0.12184
9.51,0.12183
9.52,0.12181
9.53,0.12179
9.54,0.12176
9.55,0.12175
9.56,0.12175
9.57,0.12177
9.58,0.12178
9.59,0.12178
9.6,0.12176
9.61,0.12171
9.62,0.12166
9.63,0.12161
9.64,0.12157
9.65,0.12154
9.66,0.12151
9.67,0.1215
9.68,0.12151
9.69,0.12152
9.7,0.12153
9.71,0.12155
9.72,0.12155
9.73,0.12153
9.74,0.1215
9.75,0.12145
9.76,0.1214
9.77,0.12138
9.78,0.12139
9.79,0.12139
9.8,0.12136
9.81,0.1213
9.82,0.1212
9.83,0.1211
9.84,0.12107
9.85,0.12111
9.86,0.12119
9.87,0.12129
9.88,0.12136
9.89,0.12141
9.9,0.12142
9.91,0.12141
9.92,0.12139
9.93,0.12132
9.94,0.12121
9.95,0.1211
9.96,0.121
9.97,0.12092
9.98,0.12086
9.99,0.12081
10,0.12077
10.01,0.12075
10.02,0.12075
10.03,0.12076
10.04,0.12077
10.05,0.12079
10.06,0.1208
10.07,0.1208
10.08,0.12079
10.09,0.12077
10.1,0.12073
10.11,0.12069
10.12,0.12066
10.13,0.12063
10.14,0.12061
10.15,0.1206
10.16,0.1206
10.17,0.12059
10.18,0.12056
10.19,0.12052
10.2,0.12048
10.21,0.12042
10.22,0.12036
10.23,0.12029
10.24,0.1202
10.25,0.1201
10.26,0.12
10.27,0.1199
10.28,0.11981
10.29,0.11972
10.3,0.11964
10.31,0.11957
10.32,0.1195
10.33,0.11948
10.34,0.11948
10.35,0.11947
10.36,0.11947
10.37,0.11948
10.38,0.11951
10.39,0.11956
10.4,0.11963
10.41,0.11971
10.42,0.11975
10.43,0.11977
10.44,0.11977
10.45,0.11977
10.46,0.11977
10.47,0.11978
10.48,0.11979
10.49,0.11981
10.5,0.11982
10.51,0.11984
10.52,0.11986
10.53,0.11989
10.54,0.11995
10.55,0.12004
10.56,0.12014
10.57,0.12026
10.58,0.12043
10.59,0.12063
10.6,0.1209
10.61,0.12124
10.62,0.12165
10.63,0.12209
10.64,0.12256
10.65,0.12304
10.66,0.12346
10.67,0.12382
10.68,0.1241
10.69,0.12429
10.7,0.1244
10.71,0.12446
10.72,0.12448
10.73,0.12446
10.74,0.12439
10.75,0.12429
10.76,0.12413
10.77,0.12395
10.78,0.12377
10.79,0.12361
10.8,0.12344
10.81,0.12326
10.82,0.12308
10.83,0.12291
10.84,0.12272
10.85,0.12252
10.86,0.12231
10.87,0.12207
10.88,0.12178
10.89,0.12145
10.9,0.12107
10.91,0.12066
10.92,0.12019
10.93,0.11968
10.94,0.11911
10.95,0.11851
10.96,0.11793
10.97,0.11738
10.98,0.11687
10.99,0.1164
11,0.11596
11.01,0.11555
11.02,0.11522
11.03,0.11501
11.04,0.11492
11.05,0.11495
11.06,0.11509
11.07,0.11535
11.08,0.11571
11.09,0.11612
11.1,0.11657
11.11,0.11709
11.12,0.11768
11.13,0.11833
11.14,0.11899
11.15,0.11958
11.16,0.12006
11.17,0.12041
11.18,0.12064
11.19,0.12076
11.2,0.12078
11.21,0.12075
11.22,0.12068
11.23,0.12061
11.24,0.12055
11.25,0.12049
11.26,0.12043
11.27,0.12039
11.28,0.12039
11.29,0.12045
11.3,0.12055
11.31,0.12071
11.32,0.1209
11.33,0.12114
11.34,0.12143
11.35,0.12176
11.36,0.12209
11.37,0.12245
11.38,0.12286
11.39,0.12327
11.4,0.12366
11.41,0.12398
11.42,0.12424
11.43,0.12442
11.44,0.12452
11.45,0.12456
11.46,0.12456
11.47,0.12453
11.48,0.12446
11.49,0.12434
11.5,0.12417
11.51,0.12396
11.52,0.12371
11.53,0.12343
11.54,0.12315
11.55,0.12291
11.56,0.12272
11.57,0.12254
11.58,0.12237
11.59,0.12223
11.6,0.12214
11.61,0.12208
11.62,0.12207
11.63,0.12208
11.64,0.1221
11.65,0.12213
11.66,0.1222
11.67,0.1223
11.68,0.12239
11.69,0.12248
11.7,0.12257
11.71,0.12266
11.72,0.12275
11.73,0.12284
11.74,0.12292
11.75,0.12298
11.76,0.12302
11.77,0.12303
11.78,0.12302
11.79,0.12298
11.8,0.12295
11.81,0.12291
11.82,0.12287
11.83,0.12286
11.84,0.12289
11.85,0.12293
11.86,0.12298
11.87,0.12306
11.88,0.12315
11.89,0.12325
11.9,0.12334
11.91,0.12341
11.92,0.12345
11.93,0.12347
11.94,0.12352
11.95,0.12355
11.96,0.12356
11.97,0.12354
11.98,0.12352
11.99,0.1235
12,0.12351
12.01,0.12354
12.02,0.12357
12.03,0.1236
12.04,0.12366
12.05,0.12375
12.06,0.12381
12.07,0.12384
12.08,0.12386
12.09,0.12387
12.1,0.12384
12.11,0.12377
12.12,0.12367
12.13,0.12354
12.14,0.12341
12.15,0.12327
12.16,0.12316
12.17,0.12307
12.18,0.12304
12.19,0.12304
12.2,0.12305
12.21,0.12304
12.22,0.12302
12.23,0.12299
12.24,0.12298
12.25,0.12299
12.26,0.12302
12.27,0.12304
12.28,0.12308
12.29,0.12314
12.3,0.12322
12.31,0.12327
12.32,0.12329
12.33,0.12329
12.34,0.12328
12.35,0.12327
12.36,0.1233
12.37,0.12334
12.38,0.12338
12.39,0.12341
12.4,0.12344
12.41,0.12348
12.42,0.12353
12.43,0.12358
12.44,0.1236
12.45,0.1236
12.46,0.12358
12.47,0.12355
12.48,0.1235
12.49,0.12344
12.5,0.12337
12.51,0.1233
12.52,0.12321
12.53,0.12314
12.54,0.12311
12.55,0.12312
12.56,0.1232
12.57,0.12333
12.58,0.12351
12.59,0.12369
12.6,0.12386
12.61,0.12402
12.62,0.12414
12.63,0.12423
12.64,0.12427
12.65,0.12426
12.66,0.12417
12.67,0.12403
12.68,0.12382
12.69,0.12355
12.7,0.12324
12.71,0.12293
12.72,0.12265
12.73,0.12242
12.74,0.12227
12.75,0.12219
12.76,0.12216
12.77,0.12218
12.78,0.12225
12.79,0.12238
12.8,0.12253
12.81,0.12271
12.82,0.12289
12.83,0.12304
12.84,0.12316
12.85,0.12325
12.86,0.1233
12.87,0.12331
12.88,0.1233
12.89,0.12327
12.9,0.12319
12.91,0.12309
12.92,0.123
12.93,0.12291
12.94,0.12281
12.95,0.12272
12.96,0.12264
12.97,0.12257
12.98,0.12249
12.99,0.12239
13,0.12229
13.01,0.12218
13.02,0.12209
13.03,0.12202
13.04,0.12195
13.05,0.12191
13.06,0.1219
13.07,0.12193
13.08,0.122
13.09,0.12209
13.1,0.12219
13.11,0.12231
13.12,0.12244
13.13,0.12261
13.14,0.12278
13.15,0.12294
13.16,0.12309
13.17,0.12321
13.18,0.12326
13.19,0.12325
13.2,0.12319
13.21,0.12309
13.22,0.12292
13.23,0.12273
13.24,0.12253
13.25,0.12235
13.26,0.12222
13.27,0.12213
13.28,0.12207
13.29,0.12204
13.3,0.12206
13.31,0.12214
13.32,0.12224
13.33,0.12237
13.34,0.12253
13.35,0.12272
13.36,0.12293
13.37,0.12313
13.38,0.12329
13.39,0.12339
13.4,0.12344
13.41,0.12345
13.42,0.12343
13.43,0.12339
13.44,0.12337
13.45,0.12336
13.46,0.12337
13.47,0.12337
13.48,0.12339
13.49,0.12342
13.5,0.12347
13.51,0.12354
13.52,0.12362
13.53,0.12365
13.54,0.12365
13.55,0.12366
13.56,0.12366
13.57,0.12366
13.58,0.12365
13.59,0.12361
13.6,0.12355
13.61,0.1235
13.62,0.12349
13.63,0.1235
13.64,0.12351
13.65,0.12355
13.66,0.12363
13.67,0.12375
13.68,0.1239
13.69,0.12408
13.7,0.12423
13.71,0.12433
13.72,0.12439
13.73,0.12443
13.74,0.12444
13.75,0.12443
13.76,0.12438
13.77,0.12431
13.78,0.12422
13.79,0.12411
13.8,0.12399
13.81,0.12386
13.82,0.12377
13.83,0.12375
13.84,0.12383
13.85,0.12395
13.86,0.12409
13.87,0.12422
13.88,0.12433
13.89,0.12441
13.9,0.12447
13.91,0.12451
13.92,0.12454
13.93,0.12455
13.94,0.12452
13.95,0.12442
13.96,0.12426
13.97,0.12402
13.98,0.12372
13.99,0.12339
14,0.12308
14.01,0.12279
14.02,0.12253
14.03,0.12229
14.04,0.12209
14.05,0.12192
14.06,0.12178
14.07,0.12167
14.08,0.12156
14.09,0.12144
14.1,0.12131
14.11,0.1212
14.12,0.12107
14.13,0.12092
14.14,0.12076
14.15,0.12061
14.16,0.12048
14.17,0.12038
14.18,0.12033
14.19,0.12032
14.2,0.12035
14.21,0.12042
14.22,0.12049
14.23,0.12058
14.24,0.12067
14.25,0.12078
14.26,0.12088
14.27,0.12092
14.28,0.12091
14.29,0.12086
14.3,0.12078
14.31,0.12069
14.32,0.12061
14.33,0.12052
14.34,0.12045
14.35,0.1204
14.36,0.12038
14.37,0.12038
14.38,0.12041
14.39,0.12048
14.4,0.12059
14.41,0.12074
14.42,0.12092
14.43,0.12109
14.44,0.12124
14.45,0.12137
14.46,0.12148
14.47,0.12158
14.48,0.12164
14.49,0.12166
14.5,0.12162
14.51,0.12152
14.52,0.12138
14.53,0.12121
14.54,0.12103
14.55,0.12085
14.56,0.12069
14.57,0.12055
14.58,0.12043
14.59,0.12035
14.6,0.12031
14.61,0.12031
14.62,0.12033
14.63,0.12037
14.64,0.1204
14.65,0.12042
14.66,0.12043
14.67,0.12044
14.68,0.12046
14.69,0.12047
14.7,0.1205
14.71,0.12056
14.72,0.12062
14.73,0.12069
14.74,0.12078
14.75,0.12088
14.76,0.12099
14.77,0.12112
14.78,0.12124
14.79,0.12135
14.8,0.12149
14.81,0.12166
14.82,0.12184
14.83,0.12197
14.84,0.12208
14.85,0.12216
14.86,0.12226
14.87,0.12236
14.88,0.12247
14.89,0.12258
14.9,0.12268
14.91,0.12277
14.92,0.12283
14.93,0.12286
14.94,0.12289
14.95,0.12295
14.96,0.123
14.97,0.12305
14.98,0.12311
14.99,0.12315
15,0.12316
15.01,0.12316
15.02,0.12315
15.03,0.12309
15.04,0.12299
15.05,0.12286
15.06,0.12272
15.07,0.12258
15.08,0.12246
15.09,0.12237
15.1,0.1223
15.11,0.12225
15.12,0.12226
15.13,0.12229
15.14,0.12233
15.15,0.12237
15.16,0.12242
15.17,0.12248
15.18,0.12255
15.19,0.12266
15.2,0.12277
15.21,0.12286
15.22,0.12291
15.23,0.12295
15.24,0.12296
15.25,0.12297
15.26,0.123
15.27,0.12305
15.28,0.12312
15.29,0.12321
15.3,0.12333
15.31,0.12347
15.32,0.12362
15.33,0.1238
15.34,0.12398
15.35,0.12414
15.36,0.12428
15.37,0.1244
15.38,0.1245
15.39,0.12457
15.4,0.12462
15.41,0.12466
15.42,0.12468
15.43,0.12469
15.44,0.12468
15.45,0.12468
15.46,0.12469
15.47,0.12472
15.48,0.12475
15.49,0.12477
15.5,0.12479
15.51,0.12481
15.52,0.12484
15.53,0.12486
15.54,0.12488
15.55,0.1249
15.56,0.12493
15.57,0.12498
15.58,0.12504
15.59,0.1251
15.6,0.12516
